region_bld,clim,urt,arch,eneff,value
C-WEU-LUX,Zone_5A Cool Humid,rur,mfh,s1,1.0
C-WEU-LUX,Zone_5A Cool Humid,rur,mfh,s2,1.0
C-WEU-LUX,Zone_5A Cool Humid,rur,mfh,s3,1.0
C-WEU-LUX,Zone_5A Cool Humid,rur,mfh,s51_std,1.0
C-WEU-LUX,Zone_5A Cool Humid,rur,mfh,s52_low,1.0
C-WEU-LUX,Zone_5A Cool Humid,rur,mfh,sr11_std,1.0
C-WEU-LUX,Zone_5A Cool Humid,rur,mfh,sr12_low,1.0
C-WEU-LUX,Zone_5A Cool Humid,rur,mfh,sr21_std,1.0
C-WEU-LUX,Zone_5A Cool Humid,rur,mfh,sr22_low,1.0
C-WEU-LUX,Zone_5A Cool Humid,rur,mfh,sr31_std,1.0
C-WEU-LUX,Zone_5A Cool Humid,rur,mfh,sr32_low,1.0
C-WEU-LUX,Zone_5A Cool Humid,rur,sfh,s1,1.0
C-WEU-LUX,Zone_5A Cool Humid,rur,sfh,s2,1.0
C-WEU-LUX,Zone_5A Cool Humid,rur,sfh,s3,1.0
C-WEU-LUX,Zone_5A Cool Humid,rur,sfh,s51_std,1.0
C-WEU-LUX,Zone_5A Cool Humid,rur,sfh,s52_low,1.0
C-WEU-LUX,Zone_5A Cool Humid,rur,sfh,sr11_std,1.0
C-WEU-LUX,Zone_5A Cool Humid,rur,sfh,sr12_low,1.0
C-WEU-LUX,Zone_5A Cool Humid,rur,sfh,sr21_std,1.0
C-WEU-LUX,Zone_5A Cool Humid,rur,sfh,sr22_low,1.0
C-WEU-LUX,Zone_5A Cool Humid,rur,sfh,sr31_std,1.0
C-WEU-LUX,Zone_5A Cool Humid,rur,sfh,sr32_low,1.0
C-WEU-LUX,Zone_5A Cool Humid,urb,inf,ns,1.0
C-WEU-LUX,Zone_5A Cool Humid,urb,mfh,s1,1.0
C-WEU-LUX,Zone_5A Cool Humid,urb,mfh,s2,1.0
C-WEU-LUX,Zone_5A Cool Humid,urb,mfh,s3,1.0
C-WEU-LUX,Zone_5A Cool Humid,urb,mfh,s51_std,1.0
C-WEU-LUX,Zone_5A Cool Humid,urb,mfh,s52_low,1.0
C-WEU-LUX,Zone_5A Cool Humid,urb,mfh,sr11_std,1.0
C-WEU-LUX,Zone_5A Cool Humid,urb,mfh,sr12_low,1.0
C-WEU-LUX,Zone_5A Cool Humid,urb,mfh,sr21_std,1.0
C-WEU-LUX,Zone_5A Cool Humid,urb,mfh,sr22_low,1.0
C-WEU-LUX,Zone_5A Cool Humid,urb,mfh,sr31_std,1.0
C-WEU-LUX,Zone_5A Cool Humid,urb,mfh,sr32_low,1.0
C-WEU-LUX,Zone_5A Cool Humid,urb,sfh,s1,1.0
C-WEU-LUX,Zone_5A Cool Humid,urb,sfh,s2,1.0
C-WEU-LUX,Zone_5A Cool Humid,urb,sfh,s3,1.0
C-WEU-LUX,Zone_5A Cool Humid,urb,sfh,s51_std,1.0
C-WEU-LUX,Zone_5A Cool Humid,urb,sfh,s52_low,1.0
C-WEU-LUX,Zone_5A Cool Humid,urb,sfh,sr11_std,1.0
C-WEU-LUX,Zone_5A Cool Humid,urb,sfh,sr12_low,1.0
C-WEU-LUX,Zone_5A Cool Humid,urb,sfh,sr21_std,1.0
C-WEU-LUX,Zone_5A Cool Humid,urb,sfh,sr22_low,1.0
C-WEU-LUX,Zone_5A Cool Humid,urb,sfh,sr31_std,1.0
C-WEU-LUX,Zone_5A Cool Humid,urb,sfh,sr32_low,1.0
C-WEU-MLT,Zone_3A Warm Humid,rur,inf,ns,1.0
C-WEU-MLT,Zone_3A Warm Humid,rur,mfh,s1,1.0
C-WEU-MLT,Zone_3A Warm Humid,rur,mfh,s2,1.0
C-WEU-MLT,Zone_3A Warm Humid,rur,mfh,s3,1.0
C-WEU-MLT,Zone_3A Warm Humid,rur,mfh,s51_std,1.0
C-WEU-MLT,Zone_3A Warm Humid,rur,mfh,s52_low,1.0
C-WEU-MLT,Zone_3A Warm Humid,rur,mfh,sr11_std,1.0
C-WEU-MLT,Zone_3A Warm Humid,rur,mfh,sr12_low,1.0
C-WEU-MLT,Zone_3A Warm Humid,rur,mfh,sr21_std,1.0
C-WEU-MLT,Zone_3A Warm Humid,rur,mfh,sr22_low,1.0
C-WEU-MLT,Zone_3A Warm Humid,rur,mfh,sr31_std,1.0
C-WEU-MLT,Zone_3A Warm Humid,rur,mfh,sr32_low,1.0
C-WEU-MLT,Zone_3A Warm Humid,rur,sfh,s1,1.0
C-WEU-MLT,Zone_3A Warm Humid,rur,sfh,s2,1.0
C-WEU-MLT,Zone_3A Warm Humid,rur,sfh,s3,1.0
C-WEU-MLT,Zone_3A Warm Humid,rur,sfh,s51_std,1.0
C-WEU-MLT,Zone_3A Warm Humid,rur,sfh,s52_low,1.0
C-WEU-MLT,Zone_3A Warm Humid,rur,sfh,sr11_std,1.0
C-WEU-MLT,Zone_3A Warm Humid,rur,sfh,sr12_low,1.0
C-WEU-MLT,Zone_3A Warm Humid,rur,sfh,sr21_std,1.0
C-WEU-MLT,Zone_3A Warm Humid,rur,sfh,sr22_low,1.0
C-WEU-MLT,Zone_3A Warm Humid,rur,sfh,sr31_std,1.0
C-WEU-MLT,Zone_3A Warm Humid,rur,sfh,sr32_low,1.0
C-WEU-MLT,Zone_3A Warm Humid,urb,inf,ns,1.0
C-WEU-MLT,Zone_3A Warm Humid,urb,mfh,s1,1.0
C-WEU-MLT,Zone_3A Warm Humid,urb,mfh,s2,1.0
C-WEU-MLT,Zone_3A Warm Humid,urb,mfh,s3,1.0
C-WEU-MLT,Zone_3A Warm Humid,urb,mfh,s51_std,1.0
C-WEU-MLT,Zone_3A Warm Humid,urb,mfh,s52_low,1.0
C-WEU-MLT,Zone_3A Warm Humid,urb,mfh,sr11_std,1.0
C-WEU-MLT,Zone_3A Warm Humid,urb,mfh,sr12_low,1.0
C-WEU-MLT,Zone_3A Warm Humid,urb,mfh,sr21_std,1.0
C-WEU-MLT,Zone_3A Warm Humid,urb,mfh,sr22_low,1.0
C-WEU-MLT,Zone_3A Warm Humid,urb,mfh,sr31_std,1.0
C-WEU-MLT,Zone_3A Warm Humid,urb,mfh,sr32_low,1.0
C-WEU-MLT,Zone_3A Warm Humid,urb,sfh,s1,1.0
C-WEU-MLT,Zone_3A Warm Humid,urb,sfh,s2,1.0
C-WEU-MLT,Zone_3A Warm Humid,urb,sfh,s3,1.0
C-WEU-MLT,Zone_3A Warm Humid,urb,sfh,s51_std,1.0
C-WEU-MLT,Zone_3A Warm Humid,urb,sfh,s52_low,1.0
C-WEU-MLT,Zone_3A Warm Humid,urb,sfh,sr11_std,1.0
C-WEU-MLT,Zone_3A Warm Humid,urb,sfh,sr12_low,1.0
C-WEU-MLT,Zone_3A Warm Humid,urb,sfh,sr21_std,1.0
C-WEU-MLT,Zone_3A Warm Humid,urb,sfh,sr22_low,1.0
C-WEU-MLT,Zone_3A Warm Humid,urb,sfh,sr31_std,1.0
C-WEU-MLT,Zone_3A Warm Humid,urb,sfh,sr32_low,1.0
C-WEU-NLD,Zone_4A Mixed Humid,rur,inf,ns,0.997217399
C-WEU-NLD,Zone_4A Mixed Humid,rur,mfh,s1,0.997217399
C-WEU-NLD,Zone_4A Mixed Humid,rur,mfh,s2,1.0
C-WEU-NLD,Zone_4A Mixed Humid,rur,mfh,s3,1.0
C-WEU-NLD,Zone_4A Mixed Humid,rur,mfh,s51_std,1.0
C-WEU-NLD,Zone_4A Mixed Humid,rur,mfh,s52_low,1.0
C-WEU-NLD,Zone_4A Mixed Humid,rur,mfh,sr11_std,0.997217399
C-WEU-NLD,Zone_4A Mixed Humid,rur,mfh,sr12_low,0.997217399
C-WEU-NLD,Zone_4A Mixed Humid,rur,mfh,sr21_std,1.0
C-WEU-NLD,Zone_4A Mixed Humid,rur,mfh,sr22_low,1.0
C-WEU-NLD,Zone_4A Mixed Humid,rur,mfh,sr31_std,1.0
C-WEU-NLD,Zone_4A Mixed Humid,rur,mfh,sr32_low,1.0
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s1,0.997217399
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s2,0.997217399
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s3,0.997217399
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s51_std,1.0
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s52_low,1.0
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,sr11_std,0.997217399
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,sr12_low,0.997217399
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,sr21_std,0.997217399
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,sr22_low,0.997217399
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,sr31_std,0.997217399
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,sr32_low,0.997217399
C-WEU-NLD,Zone_4A Mixed Humid,urb,inf,ns,1.0
C-WEU-NLD,Zone_4A Mixed Humid,urb,mfh,s1,1.0
C-WEU-NLD,Zone_4A Mixed Humid,urb,mfh,s2,1.0
C-WEU-NLD,Zone_4A Mixed Humid,urb,mfh,s3,1.0
C-WEU-NLD,Zone_4A Mixed Humid,urb,mfh,s51_std,1.0
C-WEU-NLD,Zone_4A Mixed Humid,urb,mfh,s52_low,1.0
C-WEU-NLD,Zone_4A Mixed Humid,urb,mfh,sr11_std,1.0
C-WEU-NLD,Zone_4A Mixed Humid,urb,mfh,sr12_low,1.0
C-WEU-NLD,Zone_4A Mixed Humid,urb,mfh,sr21_std,1.0
C-WEU-NLD,Zone_4A Mixed Humid,urb,mfh,sr22_low,1.0
C-WEU-NLD,Zone_4A Mixed Humid,urb,mfh,sr31_std,1.0
C-WEU-NLD,Zone_4A Mixed Humid,urb,mfh,sr32_low,1.0
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s1,1.0
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s2,1.0
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s3,1.0
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s51_std,1.0
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s52_low,1.0
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,sr11_std,1.0
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,sr12_low,1.0
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,sr21_std,1.0
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,sr22_low,1.0
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,sr31_std,1.0
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,sr32_low,1.0
C-WEU-NLD,Zone_5A Cool Humid,rur,inf,ns,1.0
C-WEU-NLD,Zone_5A Cool Humid,rur,mfh,s1,1.0
C-WEU-NLD,Zone_5A Cool Humid,rur,mfh,s2,1.0
C-WEU-NLD,Zone_5A Cool Humid,rur,mfh,s3,1.0
C-WEU-NLD,Zone_5A Cool Humid,rur,mfh,s51_std,1.0
C-WEU-NLD,Zone_5A Cool Humid,rur,mfh,s52_low,1.0
C-WEU-NLD,Zone_5A Cool Humid,rur,mfh,sr11_std,1.0
C-WEU-NLD,Zone_5A Cool Humid,rur,mfh,sr12_low,1.0
C-WEU-NLD,Zone_5A Cool Humid,rur,mfh,sr21_std,1.0
C-WEU-NLD,Zone_5A Cool Humid,rur,mfh,sr22_low,1.0
C-WEU-NLD,Zone_5A Cool Humid,rur,mfh,sr31_std,1.0
C-WEU-NLD,Zone_5A Cool Humid,rur,mfh,sr32_low,1.0
C-WEU-NLD,Zone_5A Cool Humid,rur,sfh,s1,1.0
C-WEU-NLD,Zone_5A Cool Humid,rur,sfh,s2,1.0
C-WEU-NLD,Zone_5A Cool Humid,rur,sfh,s3,1.0
C-WEU-NLD,Zone_5A Cool Humid,rur,sfh,s51_std,1.0
C-WEU-NLD,Zone_5A Cool Humid,rur,sfh,s52_low,1.0
C-WEU-NLD,Zone_5A Cool Humid,rur,sfh,sr11_std,1.0
C-WEU-NLD,Zone_5A Cool Humid,rur,sfh,sr12_low,1.0
C-WEU-NLD,Zone_5A Cool Humid,rur,sfh,sr21_std,1.0
C-WEU-NLD,Zone_5A Cool Humid,rur,sfh,sr22_low,1.0
C-WEU-NLD,Zone_5A Cool Humid,rur,sfh,sr31_std,1.0
C-WEU-NLD,Zone_5A Cool Humid,rur,sfh,sr32_low,1.0
C-WEU-NLD,Zone_5A Cool Humid,urb,inf,ns,1.0
C-WEU-NLD,Zone_5A Cool Humid,urb,mfh,s1,1.0
C-WEU-NLD,Zone_5A Cool Humid,urb,mfh,s2,1.0
C-WEU-NLD,Zone_5A Cool Humid,urb,mfh,s3,1.0
C-WEU-NLD,Zone_5A Cool Humid,urb,mfh,s51_std,1.0
C-WEU-NLD,Zone_5A Cool Humid,urb,mfh,s52_low,1.0
C-WEU-NLD,Zone_5A Cool Humid,urb,mfh,sr11_std,1.0
C-WEU-NLD,Zone_5A Cool Humid,urb,mfh,sr12_low,1.0
C-WEU-NLD,Zone_5A Cool Humid,urb,mfh,sr21_std,1.0
C-WEU-NLD,Zone_5A Cool Humid,urb,mfh,sr22_low,1.0
C-WEU-NLD,Zone_5A Cool Humid,urb,mfh,sr31_std,1.0
C-WEU-NLD,Zone_5A Cool Humid,urb,mfh,sr32_low,1.0
C-WEU-NLD,Zone_5A Cool Humid,urb,sfh,s1,1.0
C-WEU-NLD,Zone_5A Cool Humid,urb,sfh,s2,1.0
C-WEU-NLD,Zone_5A Cool Humid,urb,sfh,s3,1.0
C-WEU-NLD,Zone_5A Cool Humid,urb,sfh,s51_std,1.0
C-WEU-NLD,Zone_5A Cool Humid,urb,sfh,s52_low,1.0
C-WEU-NLD,Zone_5A Cool Humid,urb,sfh,sr11_std,1.0
C-WEU-NLD,Zone_5A Cool Humid,urb,sfh,sr12_low,1.0
C-WEU-NLD,Zone_5A Cool Humid,urb,sfh,sr21_std,1.0
C-WEU-NLD,Zone_5A Cool Humid,urb,sfh,sr22_low,1.0
C-WEU-NLD,Zone_5A Cool Humid,urb,sfh,sr31_std,1.0
C-WEU-NLD,Zone_5A Cool Humid,urb,sfh,sr32_low,1.0
C-WEU-PRT,Zone_3A Warm Humid,rur,inf,ns,1.0
C-WEU-PRT,Zone_3A Warm Humid,rur,mfh,s1,1.0
C-WEU-PRT,Zone_3A Warm Humid,rur,mfh,s2,1.0
C-WEU-PRT,Zone_3A Warm Humid,rur,mfh,s3,1.0
C-WEU-PRT,Zone_3A Warm Humid,rur,mfh,s51_std,1.0
C-WEU-PRT,Zone_3A Warm Humid,rur,mfh,s52_low,1.0
C-WEU-PRT,Zone_3A Warm Humid,rur,mfh,sr11_std,1.0
C-WEU-PRT,Zone_3A Warm Humid,rur,mfh,sr12_low,1.0
C-WEU-PRT,Zone_3A Warm Humid,rur,mfh,sr21_std,1.0
C-WEU-PRT,Zone_3A Warm Humid,rur,mfh,sr22_low,1.0
C-WEU-PRT,Zone_3A Warm Humid,rur,mfh,sr31_std,1.0
C-WEU-PRT,Zone_3A Warm Humid,rur,mfh,sr32_low,1.0
C-WEU-PRT,Zone_3A Warm Humid,rur,sfh,s1,1.0
C-WEU-PRT,Zone_3A Warm Humid,rur,sfh,s2,1.0
C-WEU-PRT,Zone_3A Warm Humid,rur,sfh,s3,1.0
C-WEU-PRT,Zone_3A Warm Humid,rur,sfh,s51_std,1.0
C-WEU-PRT,Zone_3A Warm Humid,rur,sfh,s52_low,1.0
C-WEU-PRT,Zone_3A Warm Humid,rur,sfh,sr11_std,1.0
C-WEU-PRT,Zone_3A Warm Humid,rur,sfh,sr12_low,1.0
C-WEU-PRT,Zone_3A Warm Humid,rur,sfh,sr21_std,1.0
C-WEU-PRT,Zone_3A Warm Humid,rur,sfh,sr22_low,1.0
C-WEU-PRT,Zone_3A Warm Humid,rur,sfh,sr31_std,1.0
C-WEU-PRT,Zone_3A Warm Humid,rur,sfh,sr32_low,1.0
C-WEU-PRT,Zone_3A Warm Humid,urb,inf,ns,1.0
C-WEU-PRT,Zone_3A Warm Humid,urb,mfh,s1,1.0
C-WEU-PRT,Zone_3A Warm Humid,urb,mfh,s2,1.0
C-WEU-PRT,Zone_3A Warm Humid,urb,mfh,s3,1.0
C-WEU-PRT,Zone_3A Warm Humid,urb,mfh,s51_std,1.0
C-WEU-PRT,Zone_3A Warm Humid,urb,mfh,s52_low,1.0
C-WEU-PRT,Zone_3A Warm Humid,urb,mfh,sr11_std,1.0
C-WEU-PRT,Zone_3A Warm Humid,urb,mfh,sr12_low,1.0
C-WEU-PRT,Zone_3A Warm Humid,urb,mfh,sr21_std,1.0
C-WEU-PRT,Zone_3A Warm Humid,urb,mfh,sr22_low,1.0
C-WEU-PRT,Zone_3A Warm Humid,urb,mfh,sr31_std,1.0
C-WEU-PRT,Zone_3A Warm Humid,urb,mfh,sr32_low,1.0
C-WEU-PRT,Zone_3A Warm Humid,urb,sfh,s1,1.0
C-WEU-PRT,Zone_3A Warm Humid,urb,sfh,s2,1.0
C-WEU-PRT,Zone_3A Warm Humid,urb,sfh,s3,1.0
C-WEU-PRT,Zone_3A Warm Humid,urb,sfh,s51_std,1.0
C-WEU-PRT,Zone_3A Warm Humid,urb,sfh,s52_low,1.0
C-WEU-PRT,Zone_3A Warm Humid,urb,sfh,sr11_std,1.0
C-WEU-PRT,Zone_3A Warm Humid,urb,sfh,sr12_low,1.0
C-WEU-PRT,Zone_3A Warm Humid,urb,sfh,sr21_std,1.0
C-WEU-PRT,Zone_3A Warm Humid,urb,sfh,sr22_low,1.0
C-WEU-PRT,Zone_3A Warm Humid,urb,sfh,sr31_std,1.0
C-WEU-PRT,Zone_3A Warm Humid,urb,sfh,sr32_low,1.0
C-WEU-PRT,Zone_3C Warm Marine,rur,inf,ns,0.997733635
C-WEU-PRT,Zone_3C Warm Marine,rur,mfh,s1,0.997733635
C-WEU-PRT,Zone_3C Warm Marine,rur,mfh,s2,0.997733635
C-WEU-PRT,Zone_3C Warm Marine,rur,mfh,s3,0.997733635
C-WEU-PRT,Zone_3C Warm Marine,rur,mfh,s51_std,0.997733635
C-WEU-PRT,Zone_3C Warm Marine,rur,mfh,s52_low,0.997733635
C-WEU-PRT,Zone_3C Warm Marine,rur,mfh,sr11_std,0.997733635
C-WEU-PRT,Zone_3C Warm Marine,rur,mfh,sr12_low,0.997733635
C-WEU-PRT,Zone_3C Warm Marine,rur,mfh,sr21_std,0.997733635
C-WEU-PRT,Zone_3C Warm Marine,rur,mfh,sr22_low,0.997733635
C-WEU-PRT,Zone_3C Warm Marine,rur,mfh,sr31_std,0.997733635
C-WEU-PRT,Zone_3C Warm Marine,rur,mfh,sr32_low,0.997733635
C-WEU-PRT,Zone_3C Warm Marine,rur,sfh,s1,0.997733635
C-WEU-PRT,Zone_3C Warm Marine,rur,sfh,s2,0.997733635
C-WEU-PRT,Zone_3C Warm Marine,rur,sfh,s3,0.997733635
C-WEU-PRT,Zone_3C Warm Marine,rur,sfh,s51_std,0.997733635
C-WEU-PRT,Zone_3C Warm Marine,rur,sfh,s52_low,0.997733635
C-WEU-PRT,Zone_3C Warm Marine,rur,sfh,sr11_std,0.997733635
C-WEU-PRT,Zone_3C Warm Marine,rur,sfh,sr12_low,0.997733635
C-WEU-PRT,Zone_3C Warm Marine,rur,sfh,sr21_std,0.997733635
C-WEU-PRT,Zone_3C Warm Marine,rur,sfh,sr22_low,0.997733635
C-WEU-PRT,Zone_3C Warm Marine,rur,sfh,sr31_std,0.997733635
C-WEU-PRT,Zone_3C Warm Marine,rur,sfh,sr32_low,0.997733635
C-WEU-PRT,Zone_3C Warm Marine,urb,inf,ns,1.0
C-WEU-PRT,Zone_3C Warm Marine,urb,mfh,s1,1.0
C-WEU-PRT,Zone_3C Warm Marine,urb,mfh,s2,1.0
C-WEU-PRT,Zone_3C Warm Marine,urb,mfh,s3,1.0
C-WEU-PRT,Zone_3C Warm Marine,urb,mfh,s51_std,1.0
C-WEU-PRT,Zone_3C Warm Marine,urb,mfh,s52_low,1.0
C-WEU-PRT,Zone_3C Warm Marine,urb,mfh,sr11_std,1.0
C-WEU-PRT,Zone_3C Warm Marine,urb,mfh,sr12_low,1.0
C-WEU-PRT,Zone_3C Warm Marine,urb,mfh,sr21_std,1.0
C-WEU-PRT,Zone_3C Warm Marine,urb,mfh,sr22_low,1.0
C-WEU-PRT,Zone_3C Warm Marine,urb,mfh,sr31_std,1.0
C-WEU-PRT,Zone_3C Warm Marine,urb,mfh,sr32_low,1.0
C-WEU-PRT,Zone_3C Warm Marine,urb,sfh,s1,1.0
C-WEU-PRT,Zone_3C Warm Marine,urb,sfh,s2,1.0
C-WEU-PRT,Zone_3C Warm Marine,urb,sfh,s3,1.0
C-WEU-PRT,Zone_3C Warm Marine,urb,sfh,s51_std,1.0
C-WEU-PRT,Zone_3C Warm Marine,urb,sfh,s52_low,1.0
C-WEU-PRT,Zone_3C Warm Marine,urb,sfh,sr11_std,1.0
C-WEU-PRT,Zone_3C Warm Marine,urb,sfh,sr12_low,1.0
C-WEU-PRT,Zone_3C Warm Marine,urb,sfh,sr21_std,1.0
C-WEU-PRT,Zone_3C Warm Marine,urb,sfh,sr22_low,1.0
C-WEU-PRT,Zone_3C Warm Marine,urb,sfh,sr31_std,1.0
C-WEU-PRT,Zone_3C Warm Marine,urb,sfh,sr32_low,1.0
C-WEU-PRT,Zone_4A Mixed Humid,rur,inf,ns,0.021782709571292122
C-WEU-PRT,Zone_4A Mixed Humid,rur,mfh,s1,0.010891354785646061
C-WEU-PRT,Zone_4A Mixed Humid,rur,mfh,s2,0.010891354785646061
C-WEU-PRT,Zone_4A Mixed Humid,rur,mfh,s3,0.010891354785646061
C-WEU-PRT,Zone_4A Mixed Humid,rur,mfh,s51_std,0.010891354785646061
C-WEU-PRT,Zone_4A Mixed Humid,rur,mfh,s52_low,0.010891354785646061
C-WEU-PRT,Zone_4A Mixed Humid,rur,mfh,sr11_std,0.010891354785646061
C-WEU-PRT,Zone_4A Mixed Humid,rur,mfh,sr12_low,0.010891354785646061
C-WEU-PRT,Zone_4A Mixed Humid,rur,mfh,sr21_std,0.010891354785646061
C-WEU-PRT,Zone_4A Mixed Humid,rur,mfh,sr22_low,0.010891354785646061
C-WEU-PRT,Zone_4A Mixed Humid,rur,mfh,sr31_std,0.010891354785646061
C-WEU-PRT,Zone_4A Mixed Humid,rur,mfh,sr32_low,0.010891354785646061
C-WEU-PRT,Zone_4A Mixed Humid,rur,sfh,s1,0.010891354785646061
C-WEU-PRT,Zone_4A Mixed Humid,rur,sfh,s2,0.010891354785646061
C-WEU-PRT,Zone_4A Mixed Humid,rur,sfh,s3,0.010891354785646061
C-WEU-PRT,Zone_4A Mixed Humid,rur,sfh,s51_std,0.010891354785646061
C-WEU-PRT,Zone_4A Mixed Humid,rur,sfh,s52_low,0.010891354785646061
C-WEU-PRT,Zone_4A Mixed Humid,rur,sfh,sr11_std,0.010891354785646061
C-WEU-PRT,Zone_4A Mixed Humid,rur,sfh,sr12_low,0.010891354785646061
C-WEU-PRT,Zone_4A Mixed Humid,rur,sfh,sr21_std,0.010891354785646061
C-WEU-PRT,Zone_4A Mixed Humid,rur,sfh,sr22_low,0.010891354785646061
C-WEU-PRT,Zone_4A Mixed Humid,rur,sfh,sr31_std,0.010891354785646061
C-WEU-PRT,Zone_4A Mixed Humid,rur,sfh,sr32_low,0.010891354785646061
C-WEU-PRT,Zone_4A Mixed Humid,urb,inf,ns,0.021693445127072747
C-WEU-PRT,Zone_4A Mixed Humid,urb,mfh,s1,0.010846722563536373
C-WEU-PRT,Zone_4A Mixed Humid,urb,mfh,s2,0.010846722563536373
C-WEU-PRT,Zone_4A Mixed Humid,urb,mfh,s3,0.010846722563536373
C-WEU-PRT,Zone_4A Mixed Humid,urb,mfh,s51_std,0.010846722563536373
C-WEU-PRT,Zone_4A Mixed Humid,urb,mfh,s52_low,0.010846722563536373
C-WEU-PRT,Zone_4A Mixed Humid,urb,mfh,sr11_std,0.010846722563536373
C-WEU-PRT,Zone_4A Mixed Humid,urb,mfh,sr12_low,0.010846722563536373
C-WEU-PRT,Zone_4A Mixed Humid,urb,mfh,sr21_std,0.010846722563536373
C-WEU-PRT,Zone_4A Mixed Humid,urb,mfh,sr22_low,0.010846722563536373
C-WEU-PRT,Zone_4A Mixed Humid,urb,mfh,sr31_std,0.010846722563536373
C-WEU-PRT,Zone_4A Mixed Humid,urb,mfh,sr32_low,0.010846722563536373
C-WEU-PRT,Zone_4A Mixed Humid,urb,sfh,s1,0.010846722563536373
C-WEU-PRT,Zone_4A Mixed Humid,urb,sfh,s2,0.010846722563536373
C-WEU-PRT,Zone_4A Mixed Humid,urb,sfh,s3,0.010846722563536373
C-WEU-PRT,Zone_4A Mixed Humid,urb,sfh,s51_std,0.010846722563536373
C-WEU-PRT,Zone_4A Mixed Humid,urb,sfh,s52_low,0.010846722563536373
C-WEU-PRT,Zone_4A Mixed Humid,urb,sfh,sr11_std,0.010846722563536373
C-WEU-PRT,Zone_4A Mixed Humid,urb,sfh,sr12_low,0.010846722563536373
C-WEU-PRT,Zone_4A Mixed Humid,urb,sfh,sr21_std,0.010846722563536373
C-WEU-PRT,Zone_4A Mixed Humid,urb,sfh,sr22_low,0.010846722563536373
C-WEU-PRT,Zone_4A Mixed Humid,urb,sfh,sr31_std,0.010846722563536373
C-WEU-PRT,Zone_4A Mixed Humid,urb,sfh,sr32_low,0.010846722563536373
C-WEU-PRT,Zone_4C Mixed Marine,rur,inf,ns,0.19281586315127508
C-WEU-PRT,Zone_4C Mixed Marine,rur,mfh,s1,0.09640793157563754
C-WEU-PRT,Zone_4C Mixed Marine,rur,mfh,s2,0.09640793157563754
C-WEU-PRT,Zone_4C Mixed Marine,rur,mfh,s3,0.09640793157563754
C-WEU-PRT,Zone_4C Mixed Marine,rur,mfh,s51_std,0.09640793157563754
C-WEU-PRT,Zone_4C Mixed Marine,rur,mfh,s52_low,0.09640793157563754
C-WEU-PRT,Zone_4C Mixed Marine,rur,mfh,sr11_std,0.09640793157563754
C-WEU-PRT,Zone_4C Mixed Marine,rur,mfh,sr12_low,0.09640793157563754
C-WEU-PRT,Zone_4C Mixed Marine,rur,mfh,sr21_std,0.09640793157563754
C-WEU-PRT,Zone_4C Mixed Marine,rur,mfh,sr22_low,0.09640793157563754
C-WEU-PRT,Zone_4C Mixed Marine,rur,mfh,sr31_std,0.09640793157563754
C-WEU-PRT,Zone_4C Mixed Marine,rur,mfh,sr32_low,0.09640793157563754
C-WEU-PRT,Zone_4C Mixed Marine,rur,sfh,s1,0.09640793157563754
C-WEU-PRT,Zone_4C Mixed Marine,rur,sfh,s2,0.09640793157563754
C-WEU-PRT,Zone_4C Mixed Marine,rur,sfh,s3,0.09640793157563754
C-WEU-PRT,Zone_4C Mixed Marine,rur,sfh,s51_std,0.09640793157563754
C-WEU-PRT,Zone_4C Mixed Marine,rur,sfh,s52_low,0.09640793157563754
C-WEU-PRT,Zone_4C Mixed Marine,rur,sfh,sr11_std,0.09640793157563754
C-WEU-PRT,Zone_4C Mixed Marine,rur,sfh,sr12_low,0.09640793157563754
C-WEU-PRT,Zone_4C Mixed Marine,rur,sfh,sr21_std,0.09640793157563754
C-WEU-PRT,Zone_4C Mixed Marine,rur,sfh,sr22_low,0.09640793157563754
C-WEU-PRT,Zone_4C Mixed Marine,rur,sfh,sr31_std,0.09640793157563754
C-WEU-PRT,Zone_4C Mixed Marine,rur,sfh,sr32_low,0.09640793157563754
C-WEU-PRT,Zone_4C Mixed Marine,urb,inf,ns,0.19202571347753744
